#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EFTUD2	RPL18	9606.ENSP00000392094	9606.ENSP00000447001	0	0	0	0	0.216	0.563	0	0.124	0.674
EFTUD2	ISY1-RAB43	9606.ENSP00000392094	9606.ENSP00000411822	0	0	0	0	0.160	0.955	0	0.434	0.977
EGR3	PPP3R1	9606.ENSP00000318057	9606.ENSP00000234310	0	0	0	0	0.062	0.077	0	0.432	0.465
EGR3	SRF	9606.ENSP00000318057	9606.ENSP00000265354	0	0	0	0	0	0.066	0.650	0.374	0.777
EGR3	JUNB	9606.ENSP00000318057	9606.ENSP00000303315	0	0	0	0	0.100	0.101	0.650	0.376	0.799
EIF1	EIF4H	9606.ENSP00000419449	9606.ENSP00000265753	0	0	0	0	0.102	0.057	0	0.523	0.561
EIF1	PAIP1	9606.ENSP00000419449	9606.ENSP00000302768	0	0	0	0	0.068	0.160	0	0.348	0.445
EIF1	PLEC	9606.ENSP00000419449	9606.ENSP00000323856	0	0	0	0	0.066	0.406	0	0.058	0.431
EIF1	EIF2A	9606.ENSP00000419449	9606.ENSP00000417229	0	0	0	0	0.083	0.369	0	0.263	0.536
EIF1	SERP1	9606.ENSP00000419449	9606.ENSP00000420076	0	0	0	0	0.368	0	0	0.113	0.415
EIF1	RPL18	9606.ENSP00000419449	9606.ENSP00000447001	0	0	0	0	0.097	0	0	0.518	0.546
EIF2A	PAIP1	9606.ENSP00000417229	9606.ENSP00000302768	0	0	0	0	0.256	0.128	0	0.258	0.476
EIF2A	UBA52	9606.ENSP00000417229	9606.ENSP00000388107	0	0	0	0	0.085	0	0.540	0.060	0.569
EIF4H	PSMA4	9606.ENSP00000265753	9606.ENSP00000044462	0	0	0	0	0.401	0.057	0	0	0.411
EIF4H	PSMA6	9606.ENSP00000265753	9606.ENSP00000261479	0	0	0	0	0.388	0.057	0	0.095	0.432
EIF4H	RPL12	9606.ENSP00000265753	9606.ENSP00000354739	0	0	0	0	0.428	0	0	0.067	0.443
EIF4H	ZNF423	9606.ENSP00000265753	9606.ENSP00000455426	0	0	0	0	0	0.058	0	0.453	0.462
EIF4H	RAVER1	9606.ENSP00000265753	9606.ENSP00000293677	0	0	0	0	0.089	0.726	0	0.067	0.747
ELAVL4	GABRB2	9606.ENSP00000349594	9606.ENSP00000274547	0	0	0	0	0.348	0	0	0.133	0.411
ELF1	JUNB	9606.ENSP00000239882	9606.ENSP00000303315	0	0	0	0	0.190	0.078	0	0.380	0.496
EMC4	MAD2L2	9606.ENSP00000267750	9606.ENSP00000235310	0	0	0	0	0	0	0	0.467	0.467
EPB41L4B	PRKCZ	9606.ENSP00000363694	9606.ENSP00000367830	0	0	0	0	0.073	0.209	0.800	0.142	0.857
EPS8L3	STRIP1	9606.ENSP00000358820	9606.ENSP00000358810	0	0	0	0	0	0	0	0.748	0.748
ERI3	PHTF1	9606.ENSP00000361331	9606.ENSP00000358617	0	0	0	0	0	0	0	0.405	0.405
ERMN	TRIP4	9606.ENSP00000380453	9606.ENSP00000261884	0	0	0	0	0.089	0	0	0.460	0.487
ERMN	NTSR2	9606.ENSP00000380453	9606.ENSP00000303686	0	0	0	0	0.350	0	0	0.134	0.413
ESCO2	MAD2L2	9606.ENSP00000306999	9606.ENSP00000235310	0	0	0	0	0	0.378	0	0.222	0.495
ESCO2	RCOR1	9606.ENSP00000306999	9606.ENSP00000262241	0	0	0	0	0.065	0.486	0	0.251	0.609
ESCO2	PRMT8	9606.ENSP00000306999	9606.ENSP00000372067	0	0	0	0	0	0.068	0	0.430	0.446
ESCO2	KAT6A	9606.ENSP00000306999	9606.ENSP00000380136	0	0	0	0	0.062	0.101	0	0.396	0.446
ESCO2	NCAPD3	9606.ENSP00000306999	9606.ENSP00000433681	0	0	0	0	0.491	0.128	0	0.101	0.566
ESCO2	STAG3	9606.ENSP00000306999	9606.ENSP00000477973	0	0	0	0	0.067	0.251	0	0.533	0.645
ESCO2	RFC4	9606.ENSP00000306999	9606.ENSP00000376272	0	0	0	0	0.242	0.152	0	0.622	0.735
ESCO2	WDHD1	9606.ENSP00000306999	9606.ENSP00000353793	0	0	0	0	0.259	0.246	0	0.664	0.796
ESYT1	RBM6	9606.ENSP00000267113	9606.ENSP00000266022	0	0	0	0	0	0	0	0.616	0.616
ESYT1	GPR84	9606.ENSP00000267113	9606.ENSP00000450310	0	0	0	0	0	0	0	0.428	0.428
ESYT1	FIP1L1	9606.ENSP00000267113	9606.ENSP00000336752	0	0	0	0	0	0	0	0.428	0.428
ETNK1	GOLGA3	9606.ENSP00000266517	9606.ENSP00000204726	0	0	0	0	0	0	0	0.403	0.403
ETNK1	GOLT1B	9606.ENSP00000266517	9606.ENSP00000229314	0	0	0	0	0.117	0	0	0.501	0.540
ETNK1	PHF6	9606.ENSP00000266517	9606.ENSP00000329097	0	0	0	0	0.062	0	0	0.392	0.405
ETNK1	SLC12A6	9606.ENSP00000266517	9606.ENSP00000346112	0	0	0	0	0	0.214	0	0.366	0.480
ETNK1	ZRSR2	9606.ENSP00000266517	9606.ENSP00000303015	0	0	0	0	0	0	0	0.517	0.517
ETS2	SRF	9606.ENSP00000353344	9606.ENSP00000265354	0	0	0	0	0.072	0.056	0.800	0.240	0.849
ETS2	JUNB	9606.ENSP00000353344	9606.ENSP00000303315	0	0	0	0	0.111	0.158	0	0.286	0.419
ETS2	RCAN1	9606.ENSP00000353344	9606.ENSP00000370527	0	0	0	0	0.062	0	0	0.456	0.468
ETV4	FGF10	9606.ENSP00000321835	9606.ENSP00000264664	0	0	0	0	0	0	0	0.711	0.711
ETV4	MMP14	9606.ENSP00000321835	9606.ENSP00000308208	0	0	0	0	0.076	0	0	0.487	0.505
ETV4	KLK2	9606.ENSP00000321835	9606.ENSP00000313581	0	0	0	0	0	0	0	0.407	0.407
ETV4	KLF12	9606.ENSP00000321835	9606.ENSP00000366897	0	0	0	0	0	0.057	0	0.459	0.468
ETV4	SPRY4	9606.ENSP00000321835	9606.ENSP00000344967	0	0	0	0	0.214	0	0	0.713	0.764
ETV4	STK11	9606.ENSP00000321835	9606.ENSP00000324856	0	0	0	0	0	0.486	0.900	0.125	0.951
EXOSC10	GTPBP1	9606.ENSP00000366135	9606.ENSP00000216044	0	0	0	0	0.062	0	0.720	0	0.726
EXOSC10	SUPT16H	9606.ENSP00000366135	9606.ENSP00000216297	0	0	0	0	0.186	0	0	0.294	0.401
EXOSC10	RRP9	9606.ENSP00000366135	9606.ENSP00000232888	0	0	0	0	0.241	0.559	0.900	0.066	0.964
EXOSC10	RTCA	9606.ENSP00000366135	9606.ENSP00000260563	0	0	0	0	0.108	0.388	0	0.138	0.488
EXOSC10	REXO2	9606.ENSP00000366135	9606.ENSP00000265881	0	0	0	0	0.053	0.115	0	0.590	0.627
EXOSC10	UBTF	9606.ENSP00000366135	9606.ENSP00000302640	0	0	0	0	0.091	0.063	0	0.517	0.552
EXOSC10	RPL5	9606.ENSP00000366135	9606.ENSP00000359345	0	0	0	0	0.075	0.564	0	0.137	0.622
EXOSC10	UTP11L	9606.ENSP00000366135	9606.ENSP00000362105	0	0	0	0	0.242	0.610	0.900	0	0.967
EXOSC10	RBM7	9606.ENSP00000366135	9606.ENSP00000364639	0	0	0	0	0.062	0.681	0	0.838	0.947
EXOSC10	LSM2	9606.ENSP00000366135	9606.ENSP00000364813	0	0	0	0	0.097	0.443	0	0.255	0.593
EXOSC10	RPL18	9606.ENSP00000366135	9606.ENSP00000447001	0	0	0	0	0.078	0.389	0	0.077	0.435
EXOSC10	WDR74	9606.ENSP00000366135	9606.ENSP00000432119	0	0	0	0	0.066	0	0	0.466	0.480
EXOSC10	RPL32	9606.ENSP00000366135	9606.ENSP00000416429	0	0	0	0	0.067	0.559	0	0	0.570
EXOSC10	NOL10	9606.ENSP00000366135	9606.ENSP00000371101	0	0	0	0	0.815	0	0	0.154	0.837
F5	SEC24D	9606.ENSP00000356771	9606.ENSP00000280551	0	0	0	0	0.062	0	0.600	0	0.608
F5	WDTC1	9606.ENSP00000356771	9606.ENSP00000317971	0	0	0	0	0.060	0	0	0.415	0.427
F5	SERPINE2	9606.ENSP00000356771	9606.ENSP00000415786	0	0	0	0	0	0.113	0.900	0	0.907
FAM107B	FXR2	9606.ENSP00000181796	9606.ENSP00000250113	0	0	0	0	0	0	0	0.401	0.400
FAM107B	LRRC17	9606.ENSP00000181796	9606.ENSP00000344242	0	0	0	0	0	0	0	0.416	0.416
FAM162B	HIGD1B	9606.ENSP00000357545	9606.ENSP00000253410	0	0	0	0	0.085	0	0	0.448	0.474
FAM162B	ZPLD1	9606.ENSP00000357545	9606.ENSP00000307801	0	0	0	0	0	0	0	0.560	0.560
FAM167A	LCA5	9606.ENSP00000284486	9606.ENSP00000376686	0	0	0	0	0	0	0	0.675	0.675
FAM167A	PSMG1	9606.ENSP00000284486	9606.ENSP00000329915	0	0	0	0	0	0	0	0.684	0.684
FAM171A2	GRN	9606.ENSP00000293443	9606.ENSP00000053867	0	0	0	0	0	0	0	0.458	0.458
FAM192A	ZNF358	9606.ENSP00000335808	9606.ENSP00000472305	0	0	0	0	0	0	0	0.458	0.457
FAM47E	TMEM163	9606.ENSP00000409423	9606.ENSP00000281924	0	0	0	0	0	0	0	0.497	0.497
FAM47E	RIT2	9606.ENSP00000409423	9606.ENSP00000321805	0	0	0	0	0	0	0	0.429	0.429
FAM69A	RPL5	9606.ENSP00000359333	9606.ENSP00000359345	0	0	0	0	0	0	0	0.508	0.508
FBXO40	TMUB2	9606.ENSP00000337510	9606.ENSP00000466971	0	0	0	0	0	0	0	0.440	0.440
FBXO6	MAD2L2	9606.ENSP00000365944	9606.ENSP00000235310	0	0	0	0	0	0	0	0.633	0.633
FEM1A	TCEB2	9606.ENSP00000269856	9606.ENSP00000262306	0	0	0	0	0.062	0.281	0.600	0.339	0.797
FEM1A	TBCC	9606.ENSP00000269856	9606.ENSP00000361967	0	0	0	0	0	0	0	0.404	0.404
FGF10	FGF6	9606.ENSP00000264664	9606.ENSP00000228837	0	0	0	0.777	0	0	0.500	0.629	0.568
FGF10	FOXG1	9606.ENSP00000264664	9606.ENSP00000339004	0	0	0	0	0.062	0	0	0.437	0.449
FGF10	FOXJ1	9606.ENSP00000264664	9606.ENSP00000323880	0	0	0	0	0	0	0	0.456	0.456
FGF10	NKX6-2	9606.ENSP00000264664	9606.ENSP00000357581	0	0	0	0	0	0.057	0	0.455	0.464
FGF10	SPRY4	9606.ENSP00000264664	9606.ENSP00000344967	0	0	0	0	0	0	0	0.502	0.502
FGF10	WNT11	9606.ENSP00000264664	9606.ENSP00000325526	0	0	0	0	0	0.100	0	0.487	0.518
FGF10	PIK3R1	9606.ENSP00000264664	9606.ENSP00000428056	0	0	0	0	0	0	0.500	0.090	0.525
FGF10	SHC1	9606.ENSP00000264664	9606.ENSP00000401303	0	0	0	0	0	0	0.500	0.096	0.528
FGF10	UBA52	9606.ENSP00000264664	9606.ENSP00000388107	0	0	0	0	0	0	0.600	0	0.600
FGF10	FGF17	9606.ENSP00000264664	9606.ENSP00000352414	0	0	0	0.637	0	0	0.500	0.602	0.606
FGF17	FGF6	9606.ENSP00000352414	9606.ENSP00000228837	0	0	0	0.668	0	0	0.300	0.621	0.440
FGF17	SPRY4	9606.ENSP00000352414	9606.ENSP00000344967	0	0	0	0	0	0	0	0.512	0.512
FGF17	SCN9A	9606.ENSP00000352414	9606.ENSP00000386306	0	0	0	0	0	0.070	0	0.460	0.477
FGF17	FGFR1OP	9606.ENSP00000352414	9606.ENSP00000355812	0	0	0	0	0	0	0.500	0.064	0.511
FGF17	SHC1	9606.ENSP00000352414	9606.ENSP00000401303	0	0	0	0	0	0	0.500	0.070	0.515
FGF17	PIK3R1	9606.ENSP00000352414	9606.ENSP00000428056	0	0	0	0	0	0	0.500	0.076	0.518
FGF17	UBA52	9606.ENSP00000352414	9606.ENSP00000388107	0	0	0	0	0	0	0.600	0.063	0.609
FGF6	PIK3R1	9606.ENSP00000228837	9606.ENSP00000428056	0	0	0	0	0	0	0.500	0	0.499
FGF6	FGFR1OP	9606.ENSP00000228837	9606.ENSP00000355812	0	0	0	0	0	0	0.500	0.065	0.512
FGF6	SHC1	9606.ENSP00000228837	9606.ENSP00000401303	0	0	0	0	0	0	0.500	0.101	0.531
FGF6	UBA52	9606.ENSP00000228837	9606.ENSP00000388107	0	0	0	0	0	0	0.600	0	0.600
FGFR1OP	PIK3R1	9606.ENSP00000355812	9606.ENSP00000428056	0	0	0	0	0	0	0.600	0.168	0.653
FGGY	UNC13A	9606.ENSP00000360262	9606.ENSP00000429562	0	0	0	0	0	0	0	0.602	0.602
FIBIN	TMEM19	9606.ENSP00000321962	9606.ENSP00000266673	0	0	0	0	0	0	0	0.574	0.574
FIBIN	MKX	9606.ENSP00000321962	9606.ENSP00000364946	0	0	0	0	0.098	0	0	0.377	0.414
FIP1L1	THOC3	9606.ENSP00000336752	9606.ENSP00000265097	0	0	0	0	0.062	0	0.600	0	0.609
FIP1L1	RAVER1	9606.ENSP00000336752	9606.ENSP00000293677	0	0	0	0	0.068	0.338	0	0.135	0.420
FIP1L1	WWP2	9606.ENSP00000336752	9606.ENSP00000352069	0	0	0	0	0.062	0.415	0	0	0.427
FIP1L1	PPP1CB	9606.ENSP00000336752	9606.ENSP00000378769	0	0	0	0	0.062	0.604	0.600	0.059	0.841
FOXG1	HOXA2	9606.ENSP00000339004	9606.ENSP00000222718	0	0	0	0	0	0.104	0	0.404	0.443
FOXG1	PPP1R1B	9606.ENSP00000339004	9606.ENSP00000254079	0	0	0	0	0.072	0	0	0.394	0.413
FOXG1	SRF	9606.ENSP00000339004	9606.ENSP00000265354	0	0	0	0	0.062	0.377	0	0.989	0.993
FOXG1	SCN1A	9606.ENSP00000339004	9606.ENSP00000303540	0	0	0	0	0.095	0	0	0.402	0.436
FOXG1	HMX3	9606.ENSP00000339004	9606.ENSP00000350549	0	0	0	0	0.076	0.125	0	0.325	0.406
FOXG1	NKX6-2	9606.ENSP00000339004	9606.ENSP00000357581	0	0	0	0	0.095	0.068	0	0.420	0.468
FOXJ1	HOXA2	9606.ENSP00000323880	9606.ENSP00000222718	0	0	0	0	0	0.104	0	0.412	0.450
FRRS1L	SCAF11	9606.ENSP00000477141	9606.ENSP00000358374	0	0	0	0	0	0	0	0.585	0.585
FRZB	LRP5	9606.ENSP00000295113	9606.ENSP00000294304	0	0	0	0	0	0.077	0	0.712	0.723
FRZB	SOST	9606.ENSP00000295113	9606.ENSP00000301691	0	0	0	0	0	0	0	0.681	0.681
FRZB	WNT11	9606.ENSP00000295113	9606.ENSP00000325526	0	0	0	0	0	0.166	0	0.739	0.773
FUBP1	H3F3B	9606.ENSP00000359804	9606.ENSP00000254810	0	0	0	0	0	0	0	0.469	0.469
FUBP1	H3F3A	9606.ENSP00000359804	9606.ENSP00000355778	0	0	0	0	0.089	0	0	0.470	0.496
FUBP1	LUC7L3	9606.ENSP00000359804	9606.ENSP00000425092	0	0	0	0	0.290	0	0	0.333	0.507
FUCA1	GUSB	9606.ENSP00000363603	9606.ENSP00000302728	0.158	0	0.235	0	0.063	0	0	0.428	0.608
FUCA1	ST8SIA6	9606.ENSP00000363603	9606.ENSP00000366827	0	0	0	0	0	0	0	0.499	0.499
FXR2	RTCB	9606.ENSP00000250113	9606.ENSP00000216038	0	0	0	0	0.171	0.408	0	0.233	0.590
FXR2	PAF1	9606.ENSP00000250113	9606.ENSP00000221265	0	0	0	0	0	0.462	0	0	0.461
FXR2	TBKBP1	9606.ENSP00000250113	9606.ENSP00000354777	0	0	0	0	0.066	0.386	0	0.055	0.410
FXR2	PURG	9606.ENSP00000250113	9606.ENSP00000418721	0	0	0	0	0.064	0.257	0	0.228	0.416
FXR2	RPL5	9606.ENSP00000250113	9606.ENSP00000359345	0	0	0	0	0.089	0.261	0	0.439	0.589
FXYD2	SLC9A1	9606.ENSP00000292079	9606.ENSP00000263980	0	0	0	0	0	0	0.540	0.163	0.598
FYB	PRKCQ	9606.ENSP00000427114	9606.ENSP00000263125	0	0	0	0	0.076	0.270	0	0.297	0.484
FYB	HCLS1	9606.ENSP00000427114	9606.ENSP00000320176	0	0	0	0	0.555	0	0	0.134	0.598
FYB	TAGAP	9606.ENSP00000427114	9606.ENSP00000356033	0	0	0	0	0.449	0	0	0	0.449
FYB	RASSF5	9606.ENSP00000427114	9606.ENSP00000462099	0	0	0	0	0.155	0	0	0.562	0.614
FYCO1	RB1CC1	9606.ENSP00000296137	9606.ENSP00000025008	0	0	0	0	0.062	0	0	0.391	0.404
FYCO1	LIM2	9606.ENSP00000296137	9606.ENSP00000221973	0	0	0	0	0	0	0	0.458	0.457
FYCO1	SASS6	9606.ENSP00000296137	9606.ENSP00000287482	0	0	0	0	0	0.736	0	0	0.736
G2E3	L3MBTL4	9606.ENSP00000206595	9606.ENSP00000382976	0	0	0	0	0	0.101	0	0.430	0.466
G2E3	LRRC17	9606.ENSP00000206595	9606.ENSP00000344242	0	0	0	0	0	0.057	0	0.620	0.626
G6PC3	REL	9606.ENSP00000269097	9606.ENSP00000295025	0	0	0	0	0	0	0	0.463	0.463
G6PC3	HCLS1	9606.ENSP00000269097	9606.ENSP00000320176	0	0	0	0	0	0	0	0.590	0.590
G6PC3	TALDO1	9606.ENSP00000269097	9606.ENSP00000321259	0	0	0	0	0.063	0	0.800	0.108	0.818
GABBR2	RAMP3	9606.ENSP00000259455	9606.ENSP00000242249	0	0	0	0	0	0	0.720	0.105	0.738
GABBR2	NTSR2	9606.ENSP00000259455	9606.ENSP00000303686	0	0	0	0	0.313	0	0	0.163	0.401
GABBR2	SCN1A	9606.ENSP00000259455	9606.ENSP00000303540	0	0	0	0	0.159	0.078	0	0.445	0.532
GABBR2	HTR1A	9606.ENSP00000259455	9606.ENSP00000316244	0	0	0	0	0.171	0.213	0	0.411	0.583
GABBR2	TAS2R20	9606.ENSP00000259455	9606.ENSP00000441624	0	0	0	0	0	0	0.600	0	0.600
GABBR2	GRM3	9606.ENSP00000259455	9606.ENSP00000355316	0	0	0	0.543	0.231	0.158	0.600	0.426	0.770
GABBR2	GABRB2	9606.ENSP00000259455	9606.ENSP00000274547	0	0	0	0	0.201	0.060	0.720	0.594	0.903
GABRB2	SCN1A	9606.ENSP00000274547	9606.ENSP00000303540	0	0	0	0	0.180	0	0	0.355	0.449
GABRB2	HTR1A	9606.ENSP00000274547	9606.ENSP00000316244	0	0	0	0	0.232	0	0	0.315	0.452
GABRB2	GRM3	9606.ENSP00000274547	9606.ENSP00000355316	0	0	0	0	0.313	0	0	0.440	0.599
GGPS1	MSMO1	9606.ENSP00000282841	9606.ENSP00000261507	0.046	0	0	0	0.064	0.056	0	0.400	0.427
GGPS1	GPR137B	9606.ENSP00000282841	9606.ENSP00000355551	0	0	0	0	0	0	0	0.501	0.501
GGPS1	SREBF2	9606.ENSP00000282841	9606.ENSP00000354476	0	0	0	0	0	0	0.900	0.611	0.959
GLS	GNS	9606.ENSP00000317379	9606.ENSP00000258145	0	0	0	0	0	0.484	0	0.041	0.484
GLS	PPAT	9606.ENSP00000317379	9606.ENSP00000264220	0	0	0	0	0	0	0.900	0.349	0.932
GLS	NAGS	9606.ENSP00000317379	9606.ENSP00000293404	0	0	0	0	0.062	0	0	0.387	0.400
GLS	OPLAH	9606.ENSP00000317379	9606.ENSP00000480476	0	0	0	0	0	0	0.800	0.231	0.839
GNPTAB	ZPLD1	9606.ENSP00000299314	9606.ENSP00000307801	0	0	0	0	0	0.478	0	0	0.478
GNS	RPS6KA1	9606.ENSP00000258145	9606.ENSP00000435412	0	0	0	0	0	0.418	0	0.053	0.425
GNS	XPOT	9606.ENSP00000258145	9606.ENSP00000327821	0	0	0	0	0	0	0	0.459	0.459
GNS	TGIF1	9606.ENSP00000258145	9606.ENSP00000327959	0	0	0	0	0.076	0	0	0.445	0.465
GNS	GUSB	9606.ENSP00000258145	9606.ENSP00000302728	0.056	0	0	0	0	0.388	0.900	0.341	0.956
GPR161	LZTFL1	9606.ENSP00000441039	9606.ENSP00000296135	0	0	0	0	0	0	0	0.494	0.494
GPR161	IFT122	9606.ENSP00000441039	9606.ENSP00000296266	0	0	0	0	0.060	0	0.600	0.412	0.759
GPR84	IL1B	9606.ENSP00000450310	9606.ENSP00000263341	0	0	0	0	0.348	0	0	0.212	0.464
GRINA	MROH1	9606.ENSP00000314380	9606.ENSP00000435565	0	0	0	0	0.065	0	0	0.556	0.567
GRINA	SREBF2	9606.ENSP00000314380	9606.ENSP00000354476	0	0	0	0	0.076	0.593	0	0.045	0.609
GRM3	PPP1R1B	9606.ENSP00000355316	9606.ENSP00000254079	0	0	0	0	0.145	0	0	0.340	0.411
GRM3	NTSR2	9606.ENSP00000355316	9606.ENSP00000303686	0	0	0	0	0.347	0.056	0	0.141	0.425
GRM3	HTR1A	9606.ENSP00000355316	9606.ENSP00000316244	0	0	0	0	0.205	0.056	0	0.370	0.486
GRM3	TAS2R20	9606.ENSP00000355316	9606.ENSP00000441624	0	0	0	0	0	0	0.600	0.041	0.600
GRN	TXN	9606.ENSP00000053867	9606.ENSP00000363641	0	0	0	0	0	0.354	0	0.188	0.453
GRN	SLC4A1	9606.ENSP00000053867	9606.ENSP00000262418	0	0	0	0	0	0	0	0.536	0.536
GRN	RUNDC3A	9606.ENSP00000053867	9606.ENSP00000410862	0	0	0	0	0	0	0	0.630	0.630
GRN	SLC25A39	9606.ENSP00000053867	9606.ENSP00000366299	0	0	0	0	0.077	0	0	0.641	0.654
GRN	NEXN	9606.ENSP00000053867	9606.ENSP00000333938	0	0	0	0	0	0	0	0.874	0.875
GUSB	IL1B	9606.ENSP00000302728	9606.ENSP00000263341	0	0	0	0	0.062	0	0	0.455	0.466
GUSB	OAZ1	9606.ENSP00000302728	9606.ENSP00000473381	0	0	0	0	0	0	0	0.423	0.423
GUSB	NDUFAB1	9606.ENSP00000302728	9606.ENSP00000458770	0.210	0	0	0	0	0	0	0.354	0.468
GUSB	POTEF	9606.ENSP00000302728	9606.ENSP00000350052	0	0	0	0	0	0	0	0.740	0.740
H1FOO	ZP3	9606.ENSP00000319799	9606.ENSP00000378326	0	0	0	0	0.123	0	0	0.574	0.610
H2AFY	SUPT16H	9606.ENSP00000423563	9606.ENSP00000216297	0	0	0	0	0.062	0.416	0	0.252	0.555
H2AFY	HDAC5	9606.ENSP00000423563	9606.ENSP00000225983	0	0	0	0	0.062	0.151	0.600	0.066	0.662
H2AFY	H3F3B	9606.ENSP00000423563	9606.ENSP00000254810	0	0	0	0	0.164	0.406	0	0.368	0.659
H2AFY	HIST1H2BD	9606.ENSP00000423563	9606.ENSP00000289316	0	0	0	0	0.162	0.214	0.800	0.236	0.885
H2AFY	H3F3A	9606.ENSP00000423563	9606.ENSP00000355778	0	0	0	0	0.188	0.217	0	0.365	0.561
H2AFY	HIST1H2BG	9606.ENSP00000423563	9606.ENSP00000445633	0	0	0	0	0.162	0.214	0	0.206	0.431
H2AFY	KDM2A	9606.ENSP00000423563	9606.ENSP00000432786	0	0	0	0	0.084	0.341	0	0.175	0.459
H2AFY	HIST1H4E	9606.ENSP00000423563	9606.ENSP00000484789	0	0	0	0	0.125	0.839	0	0.450	0.916
H3F3A	SUPT16H	9606.ENSP00000355778	9606.ENSP00000216297	0	0	0	0	0.095	0.348	0	0.271	0.532
H3F3A	H3F3B	9606.ENSP00000355778	9606.ENSP00000254810	0	0	0	0.985	0.124	0.800	0.900	0	0.980
H3F3A	KAT7	9606.ENSP00000355778	9606.ENSP00000259021	0	0	0	0	0.054	0.218	0	0.261	0.406
H3F3A	RCOR1	9606.ENSP00000355778	9606.ENSP00000262241	0	0	0	0	0.047	0.348	0	0.286	0.517
H3F3A	HIRIP3	9606.ENSP00000355778	9606.ENSP00000279392	0	0	0	0	0	0	0	0.538	0.538
H3F3A	HIST1H2BD	9606.ENSP00000355778	9606.ENSP00000289316	0	0.001	0	0	0.183	0.247	0	0.527	0.684
H3F3A	POTEF	9606.ENSP00000355778	9606.ENSP00000350052	0	0	0	0	0.062	0.143	0	0.334	0.418
H3F3A	HIST1H2AM	9606.ENSP00000355778	9606.ENSP00000352627	0	0.001	0	0	0.184	0.844	0	0.183	0.886
H3F3A	PRMT6	9606.ENSP00000355778	9606.ENSP00000359095	0	0	0	0	0.042	0.132	0	0.385	0.444
H3F3A	OAZ1	9606.ENSP00000355778	9606.ENSP00000473381	0	0	0	0	0.213	0	0	0.460	0.556
H3F3A	MLLT3	9606.ENSP00000355778	9606.ENSP00000369695	0	0	0	0	0.049	0.819	0	0.182	0.847
H3F3A	KAT6A	9606.ENSP00000355778	9606.ENSP00000380136	0	0	0	0	0.048	0.836	0	0.182	0.861
H3F3A	HIST1H2BG	9606.ENSP00000355778	9606.ENSP00000445633	0	0.001	0	0	0.183	0.842	0	0.354	0.909
H3F3A	HIST1H4E	9606.ENSP00000355778	9606.ENSP00000484789	0	0.007	0	0	0.215	0.842	0.900	0.506	0.993
H3F3B	SUPT16H	9606.ENSP00000254810	9606.ENSP00000216297	0	0	0	0	0.063	0.634	0	0.272	0.728
H3F3B	HDAC5	9606.ENSP00000254810	9606.ENSP00000225983	0.044	0	0	0	0	0.363	0	0.252	0.505
H3F3B	KAT7	9606.ENSP00000254810	9606.ENSP00000259021	0	0	0	0	0.048	0.218	0	0.261	0.401
H3F3B	POTEF	9606.ENSP00000254810	9606.ENSP00000350052	0	0	0	0	0.062	0.143	0	0.334	0.418
H3F3B	OAZ1	9606.ENSP00000254810	9606.ENSP00000473381	0	0	0	0	0.077	0	0	0.404	0.426
H3F3B	RCOR1	9606.ENSP00000254810	9606.ENSP00000262241	0	0	0	0	0	0.348	0	0.286	0.515
H3F3B	HIRIP3	9606.ENSP00000254810	9606.ENSP00000279392	0	0	0	0	0	0	0	0.630	0.630
H3F3B	HIST1H2BD	9606.ENSP00000254810	9606.ENSP00000289316	0	0.001	0	0	0.183	0.247	0	0.607	0.737
H3F3B	KAT6A	9606.ENSP00000254810	9606.ENSP00000380136	0	0	0	0	0.048	0.836	0	0.182	0.861
H3F3B	HIST1H2AM	9606.ENSP00000254810	9606.ENSP00000352627	0	0.001	0	0	0.184	0.844	0	0.183	0.886
H3F3B	HIST1H2BG	9606.ENSP00000254810	9606.ENSP00000445633	0	0.001	0	0	0.183	0.842	0	0.354	0.909
H3F3B	MLLT3	9606.ENSP00000254810	9606.ENSP00000369695	0	0	0	0	0.049	0.934	0	0.183	0.944
H3F3B	HIST1H4E	9606.ENSP00000254810	9606.ENSP00000484789	0	0.007	0	0	0.107	0.842	0.900	0.506	0.992
HBB	SLC4A1	9606.ENSP00000333994	9606.ENSP00000262418	0	0	0	0	0.083	0	0	0.505	0.526
HBB	TCHH	9606.ENSP00000333994	9606.ENSP00000480484	0	0	0	0	0	0	0	0.403	0.403
HBB	POTEF	9606.ENSP00000333994	9606.ENSP00000350052	0	0	0	0	0	0.065	0	0.390	0.405
HBB	UBA52	9606.ENSP00000333994	9606.ENSP00000388107	0	0	0	0	0	0	0.500	0.081	0.520
HBB	MAFF	9606.ENSP00000333994	9606.ENSP00000345393	0	0	0	0	0	0	0.900	0	0.900
HCLS1	TAGAP	9606.ENSP00000320176	9606.ENSP00000356033	0	0	0	0	0.411	0	0	0	0.410
HCLS1	HIP1	9606.ENSP00000320176	9606.ENSP00000336747	0	0	0	0	0	0.732	0	0.079	0.742
HDAC5	PPP2R1A	9606.ENSP00000225983	9606.ENSP00000324804	0	0	0	0	0.063	0.298	0	0.203	0.430
HDAC5	KAT7	9606.ENSP00000225983	9606.ENSP00000259021	0	0	0	0	0.063	0.241	0	0.271	0.436
